TenantId,SourceSystem,"TimeGenerated [UTC]",Computer,"EventTime [UTC]",Facility,HostName,SeverityLevel,SyslogMessage,ProcessID,HostIP,ProcessName,MG,Type,"_ResourceId"
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.049","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 18460 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3510-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.049","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 18460 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3510-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.049","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 18460 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3510-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.050","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 49114 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3511-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.050","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 18460 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3510-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.050","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 48090 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3511-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.050","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 18460 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 2 4 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3510-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.050","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 48090 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 0 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3511-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.050","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 49394 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3511-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.050","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 49394 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3511-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:07.050","device01.local","17-11-2022 00:36:07.000",local6,"device01.local",warn,"17-11-2022 00:36:06 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 0 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 11 20 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3511-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:22.099","device01.local","17-11-2022 00:36:22.000",local6,"device01.local",warn,"17-11-2022 00:36:21 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 49394 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3512-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:22.099","device01.local","17-11-2022 00:36:22.000",local6,"device01.local",warn,"17-11-2022 00:36:21 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 49114 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3512-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:22.099","device01.local","17-11-2022 00:36:22.000",local6,"device01.local",warn,"17-11-2022 00:36:21 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 49434 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3512-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:22.099","device01.local","17-11-2022 00:36:22.000",local6,"device01.local",warn,"17-11-2022 00:36:21 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 49114 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 0 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3512-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:22.099","device01.local","17-11-2022 00:36:22.000",local6,"device01.local",warn,"17-11-2022 00:36:21 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 18460 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3513-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:22.100","device01.local","17-11-2022 00:36:22.000",local6,"device01.local",warn,"17-11-2022 00:36:21 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 18460 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 0 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3513-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:22.100","device01.local","17-11-2022 00:36:22.000",local6,"device01.local",warn,"17-11-2022 00:36:21 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 49394 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3512-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:36:22.100","device01.local","17-11-2022 00:36:22.000",local6,"device01.local",warn,"17-11-2022 00:36:21 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 0 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 3 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-3512-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:37.050","device01.local","17-11-2022 00:35:37.000",local6,"device01.local",warn,"17-11-2022 00:35:36 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 46572 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350C-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:37.050","device01.local","17-11-2022 00:35:37.000",local6,"device01.local",warn,"17-11-2022 00:35:36 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 46572 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350C-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:37.050","device01.local","17-11-2022 00:35:37.000",local6,"device01.local",warn,"17-11-2022 00:35:36 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 46572 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350C-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:37.050","device01.local","17-11-2022 00:35:37.000",local6,"device01.local",warn,"17-11-2022 00:35:36 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 46572 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350C-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:37.050","device01.local","17-11-2022 00:35:37.000",local6,"device01.local",warn,"17-11-2022 00:35:36 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 65484 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350D-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:37.050","device01.local","17-11-2022 00:35:37.000",local6,"device01.local",warn,"17-11-2022 00:35:36 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 65484 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350D-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:37.050","device01.local","17-11-2022 00:35:37.000",local6,"device01.local",warn,"17-11-2022 00:35:36 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 65484 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350D-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:37.050","device01.local","17-11-2022 00:35:37.000",local6,"device01.local",warn,"17-11-2022 00:35:36 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 46572 86.12.11.123 80 1 Regular ""acm-dmz-block.11"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350C-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"17-11-2022 00:35:37.050","device01.local","17-11-2022 00:35:37.000",local6,"device01.local",warn,"17-11-2022 00:35:36 WARNING 15374 Intrusions ""BO-Apache-HTTPD-log-Cookie"" TCP 52.90.151.137 65484 86.12.14.100 80 1 Regular ""acm-dmz-block.14"" occur 1 2 N/A 0 N/A high dest-reset FFFFFFFF-FFFF-FFFF-350D-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:53:08.596","device01.local","21-11-2022 15:53:08.000",local6,"device01.local",warn,"21-11-2022 15:53:08 WARNING 18286 Intrusions ""Memcached-Server-Reflect"" UDP 185.142.236.35 26477 86.12.14.90 11211 1 Regular ""acm-dmz-block.14"" occur 1 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-518A-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:26:38.174","device01.local","21-11-2022 15:26:37.000",local6,"device01.local",warn,"21-11-2022 15:26:37 WARNING 18286 Intrusions ""Memcached-Server-Reflect"" UDP 101.68.211.3 17216 86.12.11.219 11211 1 Regular ""acm-dmz-block.11"" occur 1 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-5169-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:29:23.049","device01.local","21-11-2022 15:29:23.000",local6,"device01.local",warn,"21-11-2022 15:29:22 WARNING 18286 Intrusions ""Memcached-Server-Reflect"" UDP 80.82.77.139 26477 86.12.9.1 11211 1 Regular ""acm-dmz-block.9"" occur 1 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-516B-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:35:23.225","device01.local","21-11-2022 15:35:23.000",local6,"device01.local",warn,"21-11-2022 15:35:22 WARNING 351 Anti-Scanning ""UDP Scan"" IP 0.0.0.0 0 0.0.0.0 0 0 Regular ""acm-dmz-block.9"" term 0 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-5173-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:35:23.225","device01.local","21-11-2022 15:35:23.000",local6,"device01.local",warn,"21-11-2022 15:35:22 WARNING 351 Anti-Scanning ""UDP Scan"" IP 0.0.0.0 0 0.0.0.0 0 0 Regular ""acm-dmz-block.8"" term 0 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-5174-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:35:23.225","device01.local","21-11-2022 15:35:23.000",local6,"device01.local",warn,"21-11-2022 15:35:22 WARNING 351 Anti-Scanning ""UDP Scan"" IP 0.0.0.0 0 0.0.0.0 0 0 Regular ""acm-dmz-block.15"" term 0 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-5175-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:35:23.225","device01.local","21-11-2022 15:35:23.000",local6,"device01.local",warn,"21-11-2022 15:35:22 WARNING 351 Anti-Scanning ""UDP IP Scan"" UDP 96.44.142.190 5138 0.0.0.0 5060 1 Regular ""acm-dmz-block.14"" term 0 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-516E-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:35:23.225","device01.local","21-11-2022 15:35:23.000",local6,"device01.local",warn,"21-11-2022 15:35:22 WARNING 351 Anti-Scanning ""UDP IP Scan"" UDP 96.44.142.190 5138 0.0.0.0 5060 1 Regular ""acm-dmz-block.13"" term 0 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-516F-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:35:23.225","device01.local","21-11-2022 15:35:23.000",local6,"device01.local",warn,"21-11-2022 15:35:22 WARNING 351 Anti-Scanning ""UDP IP Scan"" UDP 96.44.142.190 5138 0.0.0.0 5060 1 Regular ""acm-dmz-block.12"" term 0 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-5170-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:35:23.225","device01.local","21-11-2022 15:35:23.000",local6,"device01.local",warn,"21-11-2022 15:35:22 WARNING 351 Anti-Scanning ""UDP IP Scan"" UDP 96.44.142.190 5138 0.0.0.0 5060 1 Regular ""acm-dmz-block.11"" term 0 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-5171-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:35:23.226","device01.local","21-11-2022 15:35:23.000",local6,"device01.local",warn,"21-11-2022 15:35:22 WARNING 351 Anti-Scanning ""UDP Scan"" IP 0.0.0.0 0 0.0.0.0 0 0 Regular ""acm-dmz-block.10"" term 0 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-5172-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:37:08.347","device01.local","21-11-2022 15:37:08.000",local6,"device01.local",warn,"21-11-2022 15:37:07 WARNING 18286 Intrusions ""Memcached-Server-Reflect"" UDP 91.134.185.86 57573 86.12.8.124 11211 1 Regular ""acm-dmz-block.8"" occur 1 0 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-5177-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:34:53.176","device01.local","21-11-2022 15:34:53.000",local6,"device01.local",warn,"20-11-2022 13:31:24 WARNING 351 Anti-Scanning ""UDP Scan"" IP 0.0.0.0 0 0.0.0.0 0 0 Regular ""acm-dmz-block.14"" start 16 58 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-516E-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
"3b85ef97-4fef-40e7-8d15-0292f42ba791",Linux,"21-11-2022 15:34:53.176","device01.local","21-11-2022 15:34:53.000",local6,"device01.local",warn,"20-11-2022 13:31:24 WARNING 351 Anti-Scanning ""UDP Scan"" IP 0.0.0.0 0 0.0.0.0 0 0 Regular ""acm-dmz-block.13"" start 46 167 N/A 0 N/A medium drop FFFFFFFF-FFFF-FFFF-516F-0001633F333D",,"10.217.60.58",DefensePro,"00000000-0000-0000-0000-000000000002",Syslog,
